label_all,category,cb_all,title1,date,news,urls
11463,기타,한샘,"한샘, 사내 성폭행 사건 논란에 하락세",2017-11-06," 동료 여직원 성폭행 사건으로 비난을 받고 있는 한샘이 장초반 약세다.  6일 오전 9시28분 현재 한샘은 전일대비 2.93% 내린 16만5500원에 거래 중이다.  한샘 여직원 A씨는 최근 한 포털사이트 게시판에 ""지난 1월 교육 담당자 B씨에게 성폭행을 당했다""는 글을 올렸다. A씨는 또 성폭행 사건과 관련해 진상 조사를 나온 인사팀장이 가이드라인을 제시하며 거짓진술을 요구하고, 성폭행을 시도를 했다고 주장했다.  이에 한샘 측은 여직원 성폭행 논란에 대해 책임지고 해결하겠다고 밝힌 바 있다.   pja",https://finance.naver.com/news/market_special_read.nhn?article_id=0003900630&office_id=014&type=title&keyword=
11473,기타,행남사,"행남생활건강, 파산신청 취하 후 거래재개…하락",2017-11-06,[이데일리 이명철 기자] 채권자의 파산신청 취하로 매매거래를 재개한 행남생활건강(008800)이 급락세다.6일 오전 9시17분 현재 행남생활건강 주가는 전거래일대비 9.77% 내린 637원을 기록 중이다. 관리종목에서 해제됐지만 여전히 거래 정지 이전부터 나타난 하락세가 지속되는 양상이다.회사는 지난 3일 채권자인 매그넘홀딩스가 광주지방법원에 제출한 파산신청을 취하했다고 공시했다. 이에 한국거래소는 관리종목에서 해제하고 이날부터 매매거래를 재개했다.앞서 9월14일 회사는 채권자인 매그넘홀딩스가 광주지방법원에 파산신청을 냈다고 공시한 바 있다. 이후 오채현씨 등으로부터 직무집행정지가처분 등 경영권 분쟁 피소를 당하기도 했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0003963305&office_id=018&type=title&keyword=
11478,기타,한샘,"한샘, 여직원 성폭행 파문에 '하락'",2017-11-06,"여직원 성폭행 논란이 불거진 한샘이 하락하고 있다.6일 오전 9시10분 한샘은 전날보다 8500원(4.99%) 하락한 16만2000원에 거래 중이다. 장 초반 최근 5일 신저가를 기록하기도 했다.한샘 여직원 A씨는 지난 3일 포털사이트에 ""지난 1월 교육 담당자 B씨에게 성폭행을 당했다""는 글을 올리면서 논란이 불거졌다. 가해자로 직목된 남성 직원은 이를 반박하고 있다.최양하 한샘 회장이 ""제가 책임을 지고 해결하겠다""고 밝혔지만 파문이 커지면서 한샘 제품에 대한 불매운동 우려도 나오고 있다.고은빛 한경닷컴 기자 silverlight",https://finance.naver.com/news/market_special_read.nhn?article_id=0003846357&office_id=015&type=title&keyword=
11481,기타,한샘,"한샘, 여직원 성폭행 논란에 5%↓",2017-11-06,[아시아경제 최동현 기자] 한샘이 사내 성폭행 사건 논란 이후 불매운동 조짐까지 생기자 장초반 하락세다.6일 오전 9시11분 현재 한샘은 전장 대비 9000원(5.28%) 내린 16만1500원에 거래중이다.업계와 언론 보도 등에 따르면  한샘의 한 신입 여직원 A씨(25)는 지난해 말부터 5개월간 3차례 성폭력 피해를 당했는데 사측이 적절한 조치를 취하지 않았다며 온라인에 글을 게재했다. 이에 논란이 확산되자 최양하 한샘 회장은 임직원에게 사과하고 재발방지책을 마련하겠다고 약속했다. 하지만 포털사이트 등에서는 한샘 제품과 관련한 불매운동 조짐이 벌어지고 있다.최동현 기자 nell,https://finance.naver.com/news/market_special_read.nhn?article_id=0004111683&office_id=277&type=title&keyword=
11485,기타,대한해운,"대한해운, SM상선 지분율 감소 우려…급락",2017-11-06,[이데일리 이명철 기자] 대한해운(005880)이 SM상선 지분율 감소에 따른 성장성 우려로 하락세다.6일 오전 9시10분 현재 대한해운 주가는 전거래일대비 7.64% 내린 2만9000원을 기록 중이다. SM상선이 우방건설산업에 흡수합병되면서 지분율이 하락하게 됐다는 소식이 영향을 미치는 것으로 풀이된다.회사는 지난 3일 종속회사인 SM상선이 우방건설산업에 흡수 합병된다고 공시했다. 합병 후 대한해운의 SM상선 지분율은 26.0%에서 7.4%로 줄어들게 된다. 내년부터 SM상선 부문의 연결 실적도 제외된다. 하준영 하이투자증권 연구원은 “빠른 성장이 예상되는 SM상선 지분율이 감소해 지배주주 순이익 증가율이 합병 이전보다 낮아질 것”이라며 “합병 전 예상됐던 내년 SM상선의 지배주주순이익 기여분은 약 187억원이었으나 합병 후 48억원으로 줄어들 것”이라고 진단했다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0003963295&office_id=018&type=title&keyword=
11492,기타,한샘,"한샘, 직장 내 성폭행 논란에 하락",2017-11-06,"인테리어 가구업체 한샘(009240)이 직장 내 성폭행 논란에 하락세다.6일 오전 9시 4분 현재 한샘은 전날보다 4.69(8000원) 내린 16만2500원에 거래되고 있다.한샘의 한 여직원은 최근 온라인을 통해 신입사원 교육담당자에게 성폭행을 당했고, 이 문제의 사후 조치를 논의하던 인사팀장이 거짓 진술을 요구하고 성폭행을 시도했다고 주장했다.이후 지난 4일 이영식 한샘 사장은 “회사의 다른 가치를 다 희생하더라도 피해 여직원이 건강하게 살 수 있도록 돕겠다”며 사건 처리 과정에서 회사가 부적절하게 처분했다는 사실을 인정하고 외부 기관의 모든 조사를 받겠다는 뜻을 밝혔다.그러나 한샘 제품에 대한 불매운동 조짐 등이 보이는 등 비판 여론이 확산되고 있다.[이선목 기자 letswin",https://finance.naver.com/news/market_special_read.nhn?article_id=0000388063&office_id=366&type=title&keyword=
11495,기타,코오롱,"티슈진, 코스닥 상장 첫날 약세",2017-11-06,"티슈진이 코스닥 상장 첫날 약세를 보이고 있다.6일 오전 9시6분 현재 티슈진은 시초가(5만2000원)보다 6.73% 내린 4만8500원에 거래되고 있다. 밴드 최상단이었던 공모가(2만7000원)보다는 높은 수준이다.티슈진은 코오롱(002020)그룹의 유전체 자회사로, 골관절염(퇴행성 관절염 치료제) 인보사(INVOSSA)의 미국 임상3상을 진행하고 있다.증권업계에서는 티슈진을 하반기 기업공개 대어로 꼽고 있다. 앞서 티슈진은 일반 투자자 공모청약에서는 경쟁률 299대 1을 기록했다. 공모가 기준 시가총액은 1조6000억원이었다.[안소영 기자 seenrun",https://finance.naver.com/news/market_special_read.nhn?article_id=0000388062&office_id=366&type=title&keyword=
11499,기타,대한해운,"대한해운, SM상선 지분율 감소에 급락",2017-11-06,"[머니투데이 조한송 기자] 대한해운이 SM상선 지분율 감소에 대한 우려감에 장 초반 급락세를 타고 있다.6일 오전 9시 2분 현재 코스피시장에서 대한해운은 전 거래일 대비 2400원(-7.64%) 내린 2만9000원에 거래되고 있다.이날 하이투자증권은 보고서를 통해 SM상선 지분율 감소로 성장성 하락이 불가피하다는 의견을 제시했다. 목표주가는 3만7000원으로 하향, 투자의견은 ‘매수’를 유지했다. 하준영 연구원은 “빠른 성장이 예상되는 SM상선(컨테이너 사업부문)에 대한 지분율이 감소하면서 지배주주 순이익 증가율이 합병 이전 보다 낮아질 것”이라며 “합병 전 예상됐던 내년 SM상선의 지배주주순이익 기여분은 약 187억원이었으나 합병 후에는 48억원으로 줄어들 것”이라고 분석했다. 대한해운은 지난 3일 종속회사인 SM상선이 우방건설산업에 흡수 합병된다고 공시했다. 합병비율은 우방건설산업 1대 SM상선 0.085로 합병 후 대한해운의 SM상선 지분율은 7.4% (합병 전 26.0%)로 감소할 예정이다. 또한 내년부터 대한해운의 연결 실적에서 SM상선 부문이 제외된다.",https://finance.naver.com/news/market_special_read.nhn?article_id=0003959213&office_id=008&type=title&keyword=
11502,기타,한샘,"‘여직원 성폭행 파문’ 한샘, 신뢰 저하·불매 운동 우려…급락",2017-11-06,[이데일리 이명철 기자] 여직원 성폭행 사건과 관련해 대처에 미흡했다는 지적을 받고 있는 한샘(009240)이 기업 신뢰도 저하와 불매운동에 대한 우려로 급락세다.6일 오전 9시4분 현재 한샘 주가는 전거래일대비 4.99% 내린 16만2000원을 기록 중이다. 주말 동안 부정적 여론이 쏟아지면서 주가에도 영향을 미치는 것으로 풀이된다.이날 업계와 언론 보도에 따르면 한샘은 최근 한 여직원이 포털사이트에 동료에게 성폭행 당했다는 글을 올리며 논란이 확산됐다. 최양하 한샘 회장은 이와 관련해 임직원에게 사과하고 재발방지책을 마련하겠다고 약속했다. 하지만 포털사이트 등에서는 한샘 상품 불매운동 조짐이 벌어지는 등 사회 이슈로 부각되고 있다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0003963280&office_id=018&type=title&keyword=
11504,기타,한샘,"한샘, 성폭행 사건 논란에 4%대 하락",2017-11-06,"[머니투데이 오정은 기자] 사내 여직원 성폭행 사건으로 논란을 빚고 있는 한샘이 4%대 약세를 보이고 있다. 6일 오전 9시4분 현재 코스피 시장에서 한샘은 전일대비 4.99% 내린 16만2000원에 거래 중이다. 한샘 여직원 A씨는 최근 한 포털사이트 게시판에 ""지난 1월 교육 담당자 B씨에게 성폭행을 당했다""는 글을 올렸다. A씨는 또 성폭행 사건과 관련해 진상 조사를 나온 인사팀장이 가이드라인을 제시하며 거짓진술을 요구하고, 성폭행을 시도를 했다고 주장했다. 이에 한샘 측은 여직원 성폭행 논란에 대해 책임지고 해결하겠다고 밝힌 바 있다. 최양하 한샘 회장은 머니투데이 기자의 질문에 ""중국에서 전화로 모두 (보고를) 받았다. 제가 다 책임을 지고 해결하겠다""고 말했다. 최 회장은 사내 인사위원회 위원장을 맡고 있다. ",https://finance.naver.com/news/market_special_read.nhn?article_id=0003959210&office_id=008&type=title&keyword=
1151,실적부진,한샘,"한샘, 실적부진 시기 길어져···목표주가↓",2018-06-07,"[서울경제] 현대차투자증권은 7일 한샘(009240) 자회사들의 실적부진이 전체 실적에 악영향을 미치는 시기가 길어지고 있다고 평가했다. 묵표주가는 기존 15만5,000원에서 11만5,000원으로 하향 조정했다.박현욱 현대차투자증권 연구원은 “2016년까지 고속성장했던 영업이익이 2년 연속 감익 추세로 돌아설 가능성이 높아 성장성 회복이 절실”하다며 “주택매매거래량이 본격적으로 감소추세로 전환하고 하반기 이후 아파트 입주물량이 하락세로 돌아서면서 불리한 영업환경에 직면했다”고 분석했다. 현대차투자증권은 한샘의 올해 연결기준 매출액과 영업이익을 각각 2조1,750억원, 1,160억원으로 잡았다../권용민기자 minizzang",https://finance.naver.com/news/market_special_read.nhn?article_id=0003315702&office_id=011&type=title&keyword=
11522,기타,형지엘리트,"형지엘리트, 대규모 차입금상환..급락세",2017-11-03, 형지엘리트가 대규모 차입금 상환 소식에 급락세다.  3일 오전 10시6분 현재 코스피에서 형지엘리트는 전일대비 5.96% 내린 4890원에 거래중이다. 전일 형지엘리트는 유휴자산 매각을 통해 마련한 자금으로 에스콰이어 인수를 위해 차입한 450억원을 전액 상환 했다고 밝혔다.   ahnman,https://finance.naver.com/news/market_special_read.nhn?article_id=0003899702&office_id=014&type=title&keyword=
11527,대규모매도,SK하이닉스,"SK하이닉스, 이틀째 약세…외인 매도전환",2017-11-03,[아시아경제 박나영 기자]SK하이닉스가 이틀째 약세다. 3일 오전 9시35분 현재 SK하이닉스는 전 거래일 대비 1000원(1.2%)원 내린 8만2400원에 거래 중이다. 전날에는 2.2% 하락했다.  전날 76억원을 순매수했던 외국인 투자자가 이날 순매도로 돌아섰다. 이 시각 현재까지 45억원어치를 팔아치운 것으로 잠정집계됐다. 박나영 기자 bohena,https://finance.naver.com/news/market_special_read.nhn?article_id=0004110334&office_id=277&type=title&keyword=
11532,실적부진,에스티팜,"에스티팜, 3분기 실적 부진에 '약세'",2017-11-03,"에스티팜이 3분기 부진한 실적 탓에 약세다. 에스티팜은 3일 오전 9시20분 현재 전일 대비 1150원(3.38%) 떨어진 3만2900원에 거래되고 있다. 에스티팜은 3분기 영업이익이 전년 동기 대비 51.2% 감소한 101억9000만원을 기록했다고 전날 공시했다. 매출은 19.7% 줄어든 433억6400만원으로 집계됐다.이태영 메리츠종금증권 연구원은 ""에스티팜의 3분기 실적은 시장 전망치를 43% 밑돌았다""며 ""9월 수출물량 약 100억원어치가 10월로 이월되면서 영향을 미쳤다""고 말했다. 박희진 한경닷컴 기자 hotimpact",https://finance.naver.com/news/market_special_read.nhn?article_id=0003845410&office_id=015&type=title&keyword=
