"종목코드","cb_all","label_all","category","title1","date","news","urls","label_pred","year","매출액","자산총계","영업이익률","부채비율","EPS","buliding","buildingyear"
5930,"삼성전자",6272,"실적부진"," 삼성전자, 악재 선반영···저점매수 구간",2018-03-07,"[서울경제] 삼성전자(005930) 주가가 최근 하락했지만 매수 구간에 접어들었다는 분석이 나왔다. 한화투자증권은 7일 삼성전자에 대해 “악재가 주가에 선반영된 만큼 매수 구간에 접어들었다”고 말했다. 다만 올해 영업이익 전망치 하향 조정을 반영해 목표주가는 종전 350만원에서 330만원으로 하향 조정했다. 투자의견은 ‘매수’를 유지했다.이순학 한화투자증구너 연구원은 “그동안 ‘아이폰X(텐)’ 수요 감소와 반도체 업황 둔화 우려, 유기발광다이오드(OLED) 가동률 하락 등으로 삼성전자 주가가 연초 이후 12%나 하락했다”면서도 “악재가 선반영된 상황에서 1분기를 저점으로 실적이 개선될 전망이고 미국 반도체 종목들이 연일 역사적 신고가를 경신하고 있는 만큼 현 시점에서는 적극적인 매수를 추천한다”고 말했다. 1·4분기 영업이익은 14조6,000억원으로 직전 분기(15조1,469억원)보다3.61% 감소할 것으로 보인다. 이 연구원은 “1·4분기 실적은 시장 기대치를 소폭 상회할 것”이라며 “디스플레이 부문은 일각에서 영업적자까지 우려한 바 있으나 4,410억원의 영업이익을 낼 전망이고, 최악의 상황은 벗어난 것으로 보인다”고 설명했다. 반도체 사업부는 계절적 비수기 영향으로 출하량이 감소하고, 원·달러 환율이 전분기 대비 3% 하락할 것으로 예상되지만, 가격 상승에 힘입어 직전 분기와 비슷한 수준의 영업이익을 거둘 것으로 예상했다.삼성전자의 실적은 3·4분기까지 반도체를 중심으로 이익 상승 흐름이 나타날 것으로 예상된다. /서지혜기자 wise","https://finance.naver.com/news/market_special_read.nhn?article_id=0003237620&office_id=011&type=title&keyword=","실적부진",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",4547,"대규모매도","삼성전자, 2거래일 연속하락..240만원대 붕괴",2018-04-03," 삼성전자가 2거래일 연속 하락하면서 240만원대가 붕괴 됐다.  3일 오전 9시45분 현재 코스피에서 삼성전자는 전일대비 2.43% 하락한 236만8000원에 거래중이다. 외국인들은 지난 3월23일 이후 삼성전자를 집중 순매도 중이다.   ahnman","https://finance.naver.com/news/market_special_read.nhn?article_id=0003994450&office_id=014&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",10631,"기타","삼성전자, 외인 매도에 3%↓… 270만원 하회",2017-11-27,"[머니투데이 하세린 기자] 삼성전자가 외국인 매도세에 밀려 3% 하락중이다.  27일 오전 10시05분 현재 삼성전자는 전 거래일 보다 9만3000원(3.35%) 하락한 268만원에 거래되고 있다. 삼성전자가 270만원을 하회한 건 약 한달 만이다. 이날 외국계 증권사 모건스탠리가 삼성전자 '중립' 의견을 제시하며 외국인들이 '팔자'로 돌아선 것이란 분석이다.현재 매도 상위 창구엔 모건스탠리와 골드만삭스, CS 등 외국계 증권사가 이름을 올렸다. 외국인은 1100억원어치를 내다팔고 있다.  ","https://finance.naver.com/news/market_special_read.nhn?article_id=0003969980&office_id=008&type=title&keyword=","대규모매도",2017,2018667,2621743,14.49,35.87,2735,"1969.01.13",1969
5930,"삼성전자",10479,"기타","삼성전자, 두달만에 260만원대 붕괴..2.89%↓",2017-11-30," 코스피 대장주 삼성전자가 2거래일 연속 하락하면서 260만원대가 붕괴됐다.  30일 오전 9시21분 현재 코스피에서 삼성전자는 전일대비 2.89% 내린 255만4000원에 거래되고 있다. 삼성전자가 260만원 아래로 내려온 것은 지난 9월29일 이후 처음이다.   ahnman","https://finance.naver.com/news/market_special_read.nhn?article_id=0003915559&office_id=014&type=title&keyword=","비리의혹",2017,2018667,2621743,14.49,35.87,2735,"1969.01.13",1969
5930,"삼성전자",1455,"대규모매도","삼성전자, 블록딜 소식에 5만원 아래로 하락(종합)",2018-05-30,"(서울=연합뉴스) 권수현 기자 = 삼성전자가 삼성생명과 삼성화재의 보유지분 시간 외 대량매매(블록딜) 처분 소식에 30일 3% 넘게 떨어져 5만원 아래로 주저앉았다.     이날 유가증권시장에서 삼성전자는 전 거래일 대비 3.51% 떨어진 4만9천500원에 거래를 마쳤다.     삼성전자가 5만원 아래에서 장을 마감한 것은 지난 18일(종가 4만9천500원) 이후 7거래일만이다.     이날 약보합세를 이어가던 삼성전자는 오후 들어 삼성생명과 삼성화재가 보유지분 일부를 블록딜 방식으로 매각한다는 소식이 전해지면서 낙폭을 키웠다. 장중 한때는 4.29% 하락한 4만9천100원까지 밀렸다.    외국인과 기관이 동반 매도로 주가를 끌어내렸다. 외국인은 이날 삼성전자 주식 2천269억원, 기관은 1천856억원어치를 각각 팔았다.     반면 개인은 4천87억원어치를 사들였다.     삼성생명과 삼성화재는 이날 장 마감 후 공시를 통해 삼성전자 주식 총 2천700만주를 총 1조3천851억원에 매각하기로 결정했다고 공시했다.    삼성생명이 2천298만여주를 약 1조1천790억6천만원에, 삼성화재는 402만주 가량을 2천60억원에 각각 처분한다. 매각은 31일 개장 전 블록딜로 이뤄진다.     처분 후 지분율은 삼성생명이 7.92%, 삼성화재는 1.38%가 된다.     양사는 금융산업의 구조개선에 관한 법률 위반 리스크를 사전에 해소하기 위한 차원에서 삼성전자 지분 처분을 결정했다고 설명했다.    삼성생명은 이날 0.94% 상승한 10만7천500원에, 삼성화재는 1.37% 하락한 25만1천500원에 각각 장을 마쳤다.     inishmore","https://finance.naver.com/news/market_special_read.nhn?article_id=0010117841&office_id=001&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",822,"대규모매도","삼성전자, 외인+기관 '팔자'에 1% 넘게 하락",2018-06-14,"[아시아경제 조호윤 기자]삼성전자가 외국인과 기관의 매도세에 1% 넘게 하락하고 있다.14일 오전 10시12분 현재 삼성전자는 전 거래일보다 1.42% 하락한 4만8700원에 거래되고 있다.주가 하락은 외국인과 기관의 '팔자'와 연관이 있는 것으로 보인다. 이날 오전 10시6분 현재 외국인과 기관은 각각 839억원, 14억원어치를 팔아 치우고 있다.특히 외국인의 경우 5거래일 연속 '팔자' 기조를 유지하면서 매도 규모를 확대 중이다.조호윤 기자 hodoo","https://finance.naver.com/news/market_special_read.nhn?article_id=0004257747&office_id=277&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",659,"대규모매도","삼성전자 나흘째 하락…4만6천원대로 뒷걸음",2018-06-18,"(서울=연합뉴스) 권수현 기자 = 삼성전자가 18일 4거래일 연속 하락해 4만6천원대로 떨어졌다.     이날 오전 9시57분 현재 유가증권시장에서 삼성전자는 전 거래일 대비 1.57% 하락한 4만6천900원에 거래됐다.    이는 액면분할 전으로 따지만 234만원에 해당한다.     삼성전자가 4만6천원대로 떨어진 것은 지난 4월 4일(종가 4만6천920원) 이후 약 두 달 반가량 만이다.     앞서 6거래일 동안 삼성전자 주식을 내다 판 외국인이 이날도 매도 우위를 보이며 주가를 끌어내리고 있다. 매도창구에는 CLSA와 모건스탠리 등 외국계 증권사 이름이 상위에 올라 있다.    삼성전자는 그룹 지배구조 개편 관련 불확실성이 이어지는 가운데 최근 갤럭시S9 판매 부진 등으로 올해 2분기 영업이익이 1분기보다 줄어들 것이라는 증권사 전망이 잇따르면서 주가가 약세 흐름을 이어가고 있다.     inishmore","https://finance.naver.com/news/market_special_read.nhn?article_id=0010155359&office_id=001&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",336,"대규모매도","삼성전자·SK하이닉스 외국인 매도에 동반 하락",2018-06-25,"【서울=뉴시스】이국현 기자 = 25일 삼성전자(005930)와 SK하이닉스(000660)가 외국인 매도에 동반 하락세를 보이고 있다. 이날 오전 9시17분 현재 유가증권시장에서 삼성전자는 전 거래일(4만7250원)보다 700원(1.48%) 내린 4만6550원에 거래되고 있다. 삼성전자는 지난 21일 0.11%, 22일 0.43%로 이틀 연속 상승세를 보였으나 3거래일 만에 주가가 아랫쪽으로 꺾였다. SK하이닉스 역시 전 거래일(8만9500원)보다 3200원(3.58%) 내린 8만6300원에 거래 중이다. 주가는 5거래일 만에 하락 전환했다. 삼성전자와 SK하이닉스는 외국계 창구를 중심으로 매도 물량이 쏟아지고 있다. 김양재 KTB증권 연구원은 삼성전자에 대해 ""3분기 매출액 59조6000억원, 영업이익 15조원으로 추정된다""며 ""IT·모바일(IM)과 디스플레이(DP) 부진으로 전분기 대비 감익이 예상된다. 다만 2분기를 저점으로 실적 개선세는 유효하다""고 밝혔다. 그는 이어 ""이익 기여도가 큰 반도체 실적 성장세 둔화로 어닝 모멘텀은 다소 약화될 전망""이라며 ""목표주가를 6만5000원으로 하향하고, 투자 의견은 바이(Buy)를 유지한다""고 밝혔다.lgh","https://finance.naver.com/news/market_special_read.nhn?article_id=0008671036&office_id=003&type=title&keyword=","실적부진",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",8907,"대규모매도","삼성전자, 외국인 매도세에 이틀째 '하락'",2018-01-22,"[이데일리 오희나 기자] 삼성전자가 외국인 매도세에 하락세를 보이고 있다. 22일 오전 9시19분 현재 삼성전자(005930)는 전거래일보다 4만9000원(1.99%)내린 241만7000원에 거래되고 있다. 이틀 연속 하락세를 보이고 있다. 원화 강세에 따른 수익성 악화 우려감에 차익실현 매물이 나오고 있는 것으로 풀이된다.  SG증권, CLSA증권 등 외국계 창구를 통해 1800여주 이상 매물이 출회되고 있다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0004016187&office_id=018&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",61,"대규모매도","""삼성전자, 2분기 실적 양호하지만 경쟁 심화 우려""…목표가 ↓",2018-07-02,"
자료제공 = 미래에셋대우미래에셋대우는 2일 삼성전자에 대해 반도체 사업 실적은 우수할 거로 예상되나 최근 주가 추이와 외국인 투자자 분산이 부정적이라며 목표주가를 기존 7만3000원에서 7만원으로 내렸다. 투자의견은 '매수'를 유지했다.미래에셋대우는 삼성전자의 2분기 실적으로 매출 58조3431억원, 영업이익 15조7873억원을 예상했다. 전년대비 매출은 4.4%로 감소했으나 영업이익은 12.2% 증가할 거로 내다봤다. 시장 추정치는 매출 60조3797억원, 영업이익 15조2843억원이다.박원재 미래에셋대우 연구원은 ""스마트폰 사업은 기대 이하였으나, 반도체는 실적 호조를 보였을 거로 예상된다""며 ""반도체 추정 영업이익은 12조6000억원(영업이익률56.6%)으로 전망한다""고 말했다.이어 ""반도체 가격 하락 우려가 있으나 가능성은 높지 않다고 판단된다""면서도 ""스마트폰 사업은 경쟁이 심화되고 있는 상황으로 고가 제품에서는 애플의 경쟁력이 지속하고 중저가에선 중국 업체들의 도전이 거세다""고 분석했다.갤럭시 노트9 등 후속 모델 출시가 빨라질 것으로 예상하지만 대폭적인 실적 개선을 기대하긴 어렵다고 박 연구원은 덧붙였다.그는 삼성전자 주가에 대해""5월 4일 액면 분할 보다 하락한 상태""라며 ""액면 분할로 유입된 개인투자자보다 외국인 투자자의 유출이 많았고 샤오미 기업공개(IPO) 등으로 외국인 투자자가 분산되고 있는 것도 부정적""이라고 언급했다.[디지털뉴스국 김제이 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004177334&office_id=009&type=title&keyword=","실적부진",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",11707,"기타","삼성전자, 최대 실적+주주환원책에도 '하락'",2017-10-31,"삼성전자가 하락세를 나타내고 있다.31일 오전 9시 4분 현재 삼성전자는 전날보다 2만6000원(0.96%) 내린 267만6000원에 거래되고 있다. 사흘만에 하락이다.삼성전자는 올 3분기 연결기준 영업이익이 14조5300억원으로 전년 동기 대비 179.48% 증가했다고 이날 공시했다. 같은 기간 매출은 62조500억원으로 29.77% 늘었다.이 회사는 이와 함께 다음달 1일부터 내년 1월31일까지 보통주 71만2000주와 우선주 17만8000주를 장내에서 매수해 소각하기로 했다. 분기배당도 주당 7000원을 결정했다.향후 주주환원정책도 발표했다. 삼성전자는 '18~'20년 총 배당을 올해보다 100% 상향할 계획이라고 밝혔다. 올해 총 배당은 지난해보다 20% 확대한다.정형석 한경닷컴 기자 chs8790","https://finance.naver.com/news/market_special_read.nhn?article_id=0003843651&office_id=015&type=title&keyword=","실적부진",2017,2018667,2621743,14.49,35.87,2735,"1969.01.13",1969
5930,"삼성전자",3243,"대규모매도","삼성전자, 외국인 매도세에 이틀째 '하락'..250만원 하회",2018-04-25,"[이데일리 오희나 기자] 삼성전자가 외국인 매도세에 250만원을 아래로 밀려났다. 25일 오전 9시7분 현재 삼성전자(005930)는 전거래일보다 5만2000원(-2.06%) 내린 247만1000원에 거래되고 있다. 외국인 매도세에 이틀 연속 하락세를 보이고 있다. 삼성전자의 주가가 250만원 아래로 밀린 것은 6거래일만이다. 골드만삭스, UBS, JP모간, 모건스탠리, CS증권 등 외국계 창구를 통해 3만1000여주 이상 순매도가 출회되고 있다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0004086692&office_id=018&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
5930,"삼성전자",7656,"대규모매도","삼성전자, 외국인 매도세에 3.4%↓",2018-02-09,"[이데일리 성선화 기자] 전날 미국 유동성 쇼크에 삼성전자(005930)가 직격판을 맞아 급락 중이다. 9일 오전 11시 40분 현재 삼성전자는 전일 대비 3.4% 하락한 223만원에 거래되고 있다. 투자주체별로는 외국인이 222억 6900만원을 순매도하면서 하락세를 이끌고 있다. 기관도 44억 5600만원을 순매도 중이다. 지난달 31일 삼성전자의 액면분할 선언 이후 투자주체가 극명하게 엇갈리고 있다. 이날 이후 개인들은 7거래일 연속 순매수를 이어온 반면 외국인과 기관은 각각 6거래일과 5거래일 연속 순매도했다. 지난 7거래일 동안 개인은 2조 3080억원을 순매수 반면, 외국인은 1조 6624억원을, 기관은 7216억원을 각각 순매도했다.시장 전문가들은 액면분할이 수급 측면에선 주가 상승의 호재가 될 수 있지만, 펀더멘털이 개선된 것은 아니기 때문이라고 분석한다. 곽현수 신한금융투자 연구원은 “액분 공시 이후에 실적 부진 우려가 더 크게 작용하는 것 같다”며 “애플발 쇼크로 디스플레이 실적 부진이 예상된다”고 분석했다.성선화 (jess","https://finance.naver.com/news/market_special_read.nhn?article_id=0004031233&office_id=018&type=title&keyword=","대규모매도",2018,2395754,3017521,22.39,40.68,5421,"1969.01.13",1969
